axis	ma      
1855.9	4.69E-02
1856.26	4.69E-02
1856.62	4.68E-02
1856.98	4.68E-02
1857.34	4.67E-02
1857.7	4.67E-02
1858.06	4.66E-02
1858.42	4.66E-02
1858.78	4.65E-02
1859.14	4.65E-02
1859.5	4.65E-02
1859.86	4.64E-02
1860.22	4.64E-02
1860.58	4.63E-02
1860.94	4.63E-02
1861.3	4.63E-02
1861.66	4.62E-02
1862.02	4.62E-02
1862.38	4.61E-02
1862.74	4.61E-02
1863.1	4.60E-02
1863.46	4.60E-02
1863.82	4.60E-02
1864.18	4.59E-02
1864.54	4.59E-02
1864.9	4.58E-02
1865.26	4.58E-02
1865.62	4.58E-02
1865.98	4.57E-02
1866.34	4.57E-02
1866.7	4.56E-02
1867.06	4.56E-02
1867.42	4.56E-02
1867.78	4.55E-02
1868.14	4.55E-02
1868.5	4.54E-02
1868.86	4.54E-02
1869.22	4.54E-02
1869.58	4.53E-02
1869.94	4.53E-02
1870.3	4.52E-02
1870.66	4.52E-02
1871.02	4.52E-02
1871.38	4.51E-02
1871.74	4.51E-02
1872.1	4.50E-02
1872.46	4.50E-02
1872.82	4.50E-02
1873.18	4.49E-02
1873.54	4.49E-02
1873.9	4.48E-02
1874.26	4.48E-02
1874.62	4.48E-02
1874.98	4.47E-02
1875.34	4.47E-02
1875.7	4.47E-02
1876.06	4.46E-02
1876.42	4.46E-02
1876.78	4.45E-02
1877.14	4.45E-02
1877.5	4.45E-02
1877.86	4.44E-02
1878.22	4.44E-02
1878.58	4.44E-02
1878.94	4.43E-02
1879.3	4.43E-02
1879.66	4.42E-02
1880.02	4.42E-02
1880.38	4.42E-02
1880.74	4.41E-02
1881.1	4.41E-02
1881.46	4.41E-02
1881.82	4.40E-02
1882.18	4.40E-02
1882.54	4.39E-02
1882.9	4.39E-02
1883.26	4.39E-02
1883.62	4.38E-02
1883.98	4.38E-02
1884.34	4.38E-02
1884.7	4.37E-02
1885.06	4.37E-02
1885.42	4.37E-02
1885.78	4.36E-02
1886.14	4.36E-02
1886.5	4.36E-02
1886.86	4.35E-02
1887.22	4.35E-02
1887.58	4.34E-02
1887.94	4.34E-02
1888.3	4.34E-02
1888.66	4.33E-02
1889.02	4.33E-02
1889.38	4.33E-02
1889.74	4.32E-02
1890.1	4.32E-02
1890.46	4.32E-02
1890.82	4.31E-02
1891.18	4.31E-02
1891.54	4.31E-02
1891.9	4.30E-02
1892.26	4.30E-02
1892.62	4.30E-02
1892.98	4.29E-02
1893.34	4.29E-02
1893.7	4.29E-02
1894.06	4.28E-02
1894.42	4.28E-02
1894.78	4.28E-02
1895.14	4.27E-02
1895.5	4.27E-02
1895.86	4.27E-02
1896.22	4.26E-02
1896.58	4.26E-02
1896.94	4.26E-02
1897.3	4.25E-02
1897.66	4.25E-02
1898.02	4.25E-02
1898.38	4.24E-02
1898.74	4.24E-02
1899.1	4.24E-02
1899.46	4.23E-02
1899.82	4.23E-02
1900.18	4.23E-02
1900.54	4.22E-02
1900.9	4.22E-02
1901.26	4.22E-02
1901.62	4.21E-02
1901.98	4.21E-02
1902.34	4.21E-02
1902.7	4.20E-02
1903.06	4.20E-02
1903.42	4.20E-02
1903.78	4.20E-02
1904.14	4.19E-02
1904.5	4.19E-02
1904.86	4.19E-02
1905.22	4.18E-02
1905.58	4.18E-02
1905.94	4.18E-02
1906.3	4.17E-02
1906.66	4.17E-02
1907.02	4.17E-02
1907.38	4.16E-02
1907.74	4.16E-02
1908.1	4.16E-02
1908.46	4.16E-02
1908.82	4.15E-02
1909.18	4.15E-02
1909.54	4.15E-02
1909.9	4.14E-02
1910.26	4.14E-02
1910.62	4.14E-02
1910.98	4.13E-02
1911.34	4.13E-02
1911.7	4.13E-02
1912.06	4.13E-02
1912.42	4.12E-02
1912.78	4.12E-02
1913.14	4.12E-02
1913.5	4.11E-02
1913.86	4.11E-02
1914.22	4.11E-02
1914.58	4.10E-02
1914.94	4.10E-02
1915.3	4.10E-02
1915.66	4.10E-02
1916.02	4.09E-02
1916.38	4.09E-02
1916.74	4.09E-02
1917.1	4.08E-02
1917.46	4.08E-02
1917.82	4.08E-02
1918.18	4.08E-02
1918.54	4.07E-02
1918.9	4.07E-02
1919.26	4.07E-02
1919.62	4.06E-02
1919.98	4.06E-02
1920.34	4.06E-02
1920.7	4.06E-02
1921.06	4.05E-02
1921.42	4.05E-02
1921.78	4.05E-02
1922.14	4.05E-02
1922.5	4.04E-02
1922.86	4.04E-02
1923.22	4.04E-02
1923.58	4.03E-02
1923.94	4.03E-02
1924.3	4.03E-02
1924.66	4.03E-02
1925.02	4.02E-02
1925.38	4.02E-02
1925.74	4.02E-02
1926.1	4.02E-02
1926.46	4.01E-02
1926.82	4.01E-02
1927.18	4.01E-02
1927.54	4.00E-02
1927.9	4.00E-02
1928.26	4.00E-02
1928.62	4.00E-02
1928.98	3.99E-02
1929.34	3.99E-02
1929.7	3.99E-02
1930.06	3.99E-02
1930.42	3.98E-02
1930.78	3.98E-02
1931.14	3.98E-02
1931.5	3.98E-02
1931.86	3.97E-02
1932.22	3.97E-02
1932.58	3.97E-02
1932.94	3.97E-02
1933.3	3.96E-02
1933.66	3.96E-02
1934.02	3.96E-02
1934.38	3.96E-02
1934.74	3.95E-02
1935.1	3.95E-02
1935.46	3.95E-02
1935.82	3.95E-02
1936.18	3.94E-02
1936.54	3.94E-02
1936.9	3.94E-02
1937.26	3.94E-02
1937.62	3.93E-02
1937.98	3.93E-02
1938.34	3.93E-02
1938.7	3.93E-02
1939.06	3.92E-02
1939.42	3.92E-02
1939.78	3.92E-02
1940.14	3.92E-02
1940.5	3.91E-02
1940.86	3.91E-02
1941.22	3.91E-02
1941.58	3.91E-02
1941.94	3.90E-02
1942.3	3.90E-02
1942.66	3.90E-02
1943.02	3.90E-02
1943.38	3.89E-02
1943.74	3.89E-02
1944.1	3.89E-02
1944.46	3.89E-02
1944.82	3.88E-02
1945.18	3.88E-02
1945.54	3.88E-02
1945.9	3.88E-02
1946.26	3.88E-02
1946.62	3.87E-02
1946.98	3.87E-02
1947.34	3.87E-02
1947.7	3.87E-02
1948.06	3.86E-02
1948.42	3.86E-02
1948.78	3.86E-02
1949.14	3.86E-02
1949.5	3.85E-02
1949.86	3.85E-02
1950.23	3.85E-02
1950.59	3.85E-02
1950.95	3.85E-02
1951.31	3.84E-02
1951.67	3.84E-02
1952.03	3.84E-02
1952.39	3.84E-02
1952.75	3.83E-02
1953.11	3.83E-02
1953.47	3.83E-02
1953.83	3.83E-02
1954.19	3.83E-02
1954.55	3.82E-02
1954.91	3.82E-02
1955.27	3.82E-02
1955.63	3.82E-02
1955.99	3.82E-02
1956.35	3.81E-02
1956.71	3.81E-02
1957.07	3.81E-02
1957.43	3.81E-02
1957.79	3.80E-02
1958.15	3.80E-02
1958.51	3.80E-02
1958.87	3.80E-02
1959.23	3.80E-02
1959.59	3.79E-02
1959.95	3.79E-02
1960.31	3.79E-02
1960.67	3.79E-02
1961.03	3.79E-02
1961.39	3.78E-02
1961.75	3.78E-02
1962.11	3.78E-02
1962.47	3.78E-02
1962.83	3.78E-02
1963.19	3.77E-02
1963.55	3.77E-02
1963.91	3.77E-02
1964.27	3.77E-02
1964.63	3.76E-02
1964.99	3.76E-02
1965.35	3.76E-02
1965.71	3.76E-02
1966.07	3.76E-02
1966.43	3.75E-02
1966.79	3.75E-02
1967.15	3.75E-02
1967.51	3.75E-02
1967.87	3.75E-02
1968.23	3.74E-02
1968.59	3.74E-02
1968.95	3.74E-02
1969.31	3.74E-02
1969.67	3.74E-02
1970.03	3.74E-02
1970.39	3.73E-02
1970.75	3.73E-02
1971.11	3.73E-02
1971.47	3.73E-02
1971.83	3.73E-02
1972.19	3.72E-02
1972.55	3.72E-02
1972.91	3.72E-02
1973.27	3.72E-02
1973.63	3.72E-02
1973.99	3.71E-02
1974.35	3.71E-02
1974.71	3.71E-02
1975.07	3.71E-02
1975.43	3.71E-02
1975.79	3.70E-02
1976.15	3.70E-02
1976.51	3.70E-02
1976.87	3.70E-02
1977.23	3.70E-02
1977.59	3.70E-02
1977.95	3.69E-02
1978.31	3.69E-02
1978.67	3.69E-02
1979.03	3.69E-02
1979.39	3.69E-02
1979.75	3.68E-02
1980.11	3.68E-02
1980.47	3.68E-02
1980.83	3.68E-02
1981.19	3.68E-02
1981.55	3.68E-02
1981.91	3.67E-02
1982.27	3.67E-02
1982.63	3.67E-02
1982.99	3.67E-02
1983.35	3.67E-02
1983.71	3.67E-02
1984.07	3.66E-02
1984.43	3.66E-02
1984.79	3.66E-02
1985.15	3.66E-02
1985.51	3.66E-02
1985.87	3.65E-02
1986.23	3.65E-02
1986.59	3.65E-02
1986.95	3.65E-02
1987.31	3.65E-02
1987.67	3.65E-02
1988.03	3.64E-02
1988.39	3.64E-02
1988.75	3.64E-02
1989.11	3.64E-02
1989.47	3.64E-02
1989.83	3.64E-02
1990.19	3.63E-02
1990.55	3.63E-02
1990.91	3.63E-02
1991.27	3.63E-02
1991.63	3.63E-02
1991.99	3.63E-02
1992.35	3.62E-02
1992.71	3.62E-02
1993.07	3.62E-02
1993.43	3.62E-02
1993.79	3.62E-02
1994.15	3.62E-02
1994.51	3.62E-02
1994.87	3.61E-02
1995.23	3.61E-02
1995.59	3.61E-02
1995.95	3.61E-02
1996.31	3.61E-02
1996.67	3.61E-02
1997.03	3.60E-02
1997.39	3.60E-02
1997.75	3.60E-02
1998.11	3.60E-02
1998.47	3.60E-02
1998.83	3.60E-02
1999.19	3.59E-02
1999.55	3.59E-02
1999.91	3.59E-02
2000.27	3.59E-02
2000.63	3.59E-02
2000.99	3.59E-02
2001.35	3.59E-02
2001.71	3.58E-02
2002.07	3.58E-02
2002.43	3.58E-02
2002.79	3.58E-02
2003.15	3.58E-02
2003.51	3.58E-02
2003.87	3.58E-02
2004.23	3.57E-02
2004.59	3.57E-02
2004.95	3.57E-02
2005.31	3.57E-02
2005.67	3.57E-02
2006.03	3.57E-02
2006.39	3.57E-02
2006.75	3.56E-02
2007.11	3.56E-02
2007.47	3.56E-02
2007.83	3.56E-02
2008.19	3.56E-02
2008.55	3.56E-02
2008.91	3.56E-02
2009.27	3.55E-02
2009.63	3.55E-02
2009.99	3.55E-02
2010.35	3.55E-02
2010.71	3.55E-02
2011.07	3.55E-02
2011.43	3.55E-02
2011.79	3.54E-02
2012.15	3.54E-02
2012.51	3.54E-02
2012.87	3.54E-02
2013.23	3.54E-02
2013.59	3.54E-02
2013.95	3.54E-02
2014.31	3.53E-02
2014.67	3.53E-02
2015.03	3.53E-02
2015.39	3.53E-02
2015.75	3.53E-02
2016.11	3.53E-02
2016.47	3.53E-02
2016.83	3.53E-02
2017.19	3.52E-02
2017.55	3.52E-02
2017.91	3.52E-02
2018.27	3.52E-02
2018.63	3.52E-02
2018.99	3.52E-02
2019.35	3.52E-02
2019.71	3.51E-02
2020.07	3.51E-02
2020.43	3.51E-02
2020.79	3.51E-02
2021.15	3.51E-02
2021.51	3.51E-02
2021.87	3.51E-02
2022.23	3.51E-02
2022.59	3.50E-02
2022.95	3.50E-02
2023.31	3.50E-02
2023.67	3.50E-02
2024.03	3.50E-02
2024.39	3.50E-02
2024.75	3.50E-02
2025.11	3.50E-02
2025.47	3.49E-02
2025.83	3.49E-02
2026.19	3.49E-02
2026.55	3.49E-02
2026.91	3.49E-02
2027.27	3.49E-02
2027.63	3.49E-02
2027.99	3.49E-02
2028.35	3.49E-02
2028.71	3.48E-02
2029.07	3.48E-02
2029.43	3.48E-02
2029.79	3.48E-02
2030.15	3.48E-02
2030.51	3.48E-02
2030.87	3.48E-02
2031.23	3.48E-02
2031.59	3.47E-02
2031.95	3.47E-02
2032.31	3.47E-02
2032.67	3.47E-02
2033.03	3.47E-02
2033.39	3.47E-02
2033.75	3.47E-02
2034.11	3.47E-02
2034.47	3.47E-02
2034.83	3.46E-02
2035.19	3.46E-02
2035.55	3.46E-02
2035.91	3.46E-02
2036.27	3.46E-02
2036.63	3.46E-02
2036.99	3.46E-02
2037.35	3.46E-02
2037.71	3.46E-02
2038.07	3.46E-02
2038.43	3.45E-02
2038.79	3.45E-02
2039.15	3.45E-02
2039.51	3.45E-02
2039.87	3.45E-02
2040.23	3.45E-02
2040.59	3.45E-02
2040.95	3.45E-02
2041.31	3.45E-02
2041.67	3.44E-02
2042.03	3.44E-02
2042.39	3.44E-02
2042.75	3.44E-02
2043.11	3.44E-02
2043.47	3.44E-02
2043.83	3.44E-02
2044.19	3.44E-02
2044.55	3.44E-02
2044.91	3.44E-02
2045.27	3.43E-02
2045.63	3.43E-02
2045.99	3.43E-02
2046.35	3.43E-02
2046.71	3.43E-02
2047.07	3.43E-02
2047.43	3.43E-02
2047.79	3.43E-02
2048.15	3.43E-02
2048.51	3.43E-02
2048.87	3.43E-02
2049.23	3.42E-02
2049.59	3.42E-02
2049.95	3.42E-02
2050.32	3.42E-02
2050.68	3.42E-02
2051.04	3.42E-02
2051.4	3.42E-02
2051.76	3.42E-02
2052.12	3.42E-02
2052.48	3.42E-02
2052.84	3.41E-02
2053.2	3.41E-02
2053.56	3.41E-02
2053.92	3.41E-02
2054.28	3.41E-02
2054.64	3.41E-02
2055	3.41E-02
2055.36	3.41E-02
2055.72	3.41E-02
2056.08	3.41E-02
2056.44	3.41E-02
2056.8	3.41E-02
2057.16	3.40E-02
2057.52	3.40E-02
2057.88	3.40E-02
2058.24	3.40E-02
2058.6	3.40E-02
2058.96	3.40E-02
2059.32	3.40E-02
2059.68	3.40E-02
2060.04	3.40E-02
2060.4	3.40E-02
2060.76	3.40E-02
2061.12	3.40E-02
2061.48	3.39E-02
2061.84	3.39E-02
2062.2	3.39E-02
2062.56	3.39E-02
2062.92	3.39E-02
2063.28	3.39E-02
2063.64	3.39E-02
2064	3.39E-02
2064.36	3.39E-02
2064.72	3.39E-02
2065.08	3.39E-02
2065.44	3.39E-02
2065.8	3.38E-02
2066.16	3.38E-02
2066.52	3.38E-02
2066.88	3.38E-02
2067.24	3.38E-02
2067.6	3.38E-02
2067.96	3.38E-02
2068.32	3.38E-02
2068.68	3.38E-02
2069.04	3.38E-02
2069.4	3.38E-02
2069.76	3.38E-02
2070.12	3.38E-02
2070.48	3.38E-02
2070.84	3.37E-02
2071.2	3.37E-02
2071.56	3.37E-02
2071.92	3.37E-02
2072.28	3.37E-02
2072.64	3.37E-02
2073	3.37E-02
2073.36	3.37E-02
2073.72	3.37E-02
2074.08	3.37E-02
2074.44	3.37E-02
2074.8	3.37E-02
2075.16	3.37E-02
2075.52	3.37E-02
2075.88	3.36E-02
2076.24	3.36E-02
2076.6	3.36E-02
2076.96	3.36E-02
2077.32	3.36E-02
2077.68	3.36E-02
2078.04	3.36E-02
2078.4	3.36E-02
2078.76	3.36E-02
2079.12	3.36E-02
2079.48	3.36E-02
2079.84	3.36E-02
2080.2	3.36E-02
2080.56	3.36E-02
2080.92	3.36E-02
2081.28	3.36E-02
2081.64	3.35E-02
2082	3.35E-02
2082.36	3.35E-02
2082.72	3.35E-02
2083.08	3.35E-02
2083.44	3.35E-02
2083.8	3.35E-02
2084.16	3.35E-02
2084.52	3.35E-02
2084.88	3.35E-02
2085.24	3.35E-02
2085.6	3.35E-02
2085.96	3.35E-02
2086.32	3.35E-02
2086.68	3.35E-02
2087.04	3.35E-02
2087.4	3.35E-02
2087.76	3.34E-02
2088.12	3.34E-02
2088.48	3.34E-02
2088.84	3.34E-02
2089.2	3.34E-02
2089.56	3.34E-02
2089.92	3.34E-02
2090.28	3.34E-02
2090.64	3.34E-02
2091	3.34E-02
2091.36	3.34E-02
2091.72	3.34E-02
2092.08	3.34E-02
2092.44	3.34E-02
2092.8	3.34E-02
2093.16	3.34E-02
2093.52	3.34E-02
2093.88	3.34E-02
2094.24	3.34E-02
2094.6	3.33E-02
2094.96	3.33E-02
2095.32	3.33E-02
2095.68	3.33E-02
2096.04	3.33E-02
2096.4	3.33E-02
2096.76	3.33E-02
2097.12	3.33E-02
2097.48	3.33E-02
2097.84	3.33E-02
2098.2	3.33E-02
2098.56	3.33E-02
2098.92	3.33E-02
2099.28	3.33E-02
2099.64	3.33E-02
2100	3.33E-02
2100.36	3.33E-02
2100.72	3.33E-02
2101.08	3.33E-02
2101.44	3.33E-02
2101.8	3.33E-02
2102.16	3.33E-02
2102.52	3.33E-02
2102.88	3.32E-02
2103.24	3.32E-02
2103.6	3.32E-02
2103.96	3.32E-02
2104.32	3.32E-02
2104.68	3.32E-02
2105.04	3.32E-02
2105.4	3.32E-02
2105.76	3.32E-02
2106.12	3.32E-02
2106.48	3.32E-02
2106.84	3.32E-02
2107.2	3.32E-02
2107.56	3.32E-02
2107.92	3.32E-02
2108.28	3.32E-02
2108.64	3.32E-02
2109	3.32E-02
2109.36	3.32E-02
2109.72	3.32E-02
2110.08	3.32E-02
2110.44	3.32E-02
2110.8	3.32E-02
2111.16	3.32E-02
2111.52	3.32E-02
2111.88	3.32E-02
2112.24	3.32E-02
2112.6	3.31E-02
2112.96	3.31E-02
2113.32	3.31E-02
2113.68	3.31E-02
2114.04	3.31E-02
2114.4	3.31E-02
2114.76	3.31E-02
2115.12	3.31E-02
2115.48	3.31E-02
2115.84	3.31E-02
2116.2	3.31E-02
2116.56	3.31E-02
2116.92	3.31E-02
2117.28	3.31E-02
2117.64	3.31E-02
2118	3.31E-02
2118.36	3.31E-02
2118.72	3.31E-02
2119.08	3.31E-02
2119.44	3.31E-02
2119.8	3.31E-02
2120.16	3.31E-02
2120.52	3.31E-02
2120.88	3.31E-02
2121.24	3.31E-02
2121.6	3.31E-02
2121.96	3.31E-02
2122.32	3.31E-02
2122.68	3.31E-02
2123.04	3.31E-02
2123.4	3.31E-02
2123.76	3.31E-02
2124.12	3.31E-02
2124.48	3.31E-02
2124.84	3.31E-02
2125.2	3.31E-02
2125.56	3.31E-02
2125.92	3.31E-02
2126.28	3.31E-02
2126.64	3.31E-02
2127	3.30E-02
2127.36	3.30E-02
2127.72	3.30E-02
2128.08	3.30E-02
2128.44	3.30E-02
2128.8	3.30E-02
2129.16	3.30E-02
2129.52	3.30E-02
2129.88	3.30E-02
2130.24	3.30E-02
2130.6	3.30E-02
2130.96	3.30E-02
2131.32	3.30E-02
2131.68	3.30E-02
2132.04	3.30E-02
2132.4	3.30E-02
2132.76	3.30E-02
2133.12	3.30E-02
2133.48	3.30E-02
2133.84	3.30E-02
2134.2	3.30E-02
2134.56	3.30E-02
2134.92	3.30E-02
2135.28	3.30E-02
2135.64	3.30E-02
2136	3.30E-02
2136.36	3.30E-02
2136.72	3.30E-02
2137.08	3.30E-02
2137.44	3.30E-02
2137.8	3.30E-02
2138.16	3.30E-02
2138.52	3.30E-02
2138.88	3.30E-02
2139.24	3.30E-02
2139.6	3.30E-02
2139.96	3.30E-02
2140.32	3.30E-02
2140.68	3.30E-02
2141.04	3.30E-02
2141.4	3.30E-02
2141.76	3.30E-02
2142.12	3.30E-02
2142.48	3.30E-02
2142.84	3.30E-02
2143.2	3.30E-02
2143.56	3.30E-02
2143.92	3.30E-02
2144.28	3.30E-02
2144.64	3.30E-02
2145	3.30E-02
2145.36	3.30E-02
2145.72	3.30E-02
2146.08	3.30E-02
2146.44	3.30E-02
2146.8	3.30E-02
2147.16	3.30E-02
2147.52	3.30E-02
2147.88	3.30E-02
2148.24	3.30E-02
2148.6	3.30E-02
2148.96	3.30E-02
2149.32	3.30E-02
2149.68	3.30E-02
2150.05	3.30E-02
2150.41	3.30E-02
2150.77	3.30E-02
2151.13	3.30E-02
2151.49	3.30E-02
2151.85	3.30E-02
2152.21	3.30E-02
2152.57	3.30E-02
2152.93	3.30E-02
2153.29	3.30E-02
2153.65	3.30E-02
2154.01	3.30E-02
2154.37	3.30E-02
2154.73	3.30E-02
2155.09	3.30E-02
2155.45	3.30E-02
2155.81	3.30E-02
2156.17	3.30E-02
2156.53	3.30E-02
2156.89	3.30E-02
2157.25	3.30E-02
2157.61	3.30E-02
2157.97	3.30E-02
2158.33	3.30E-02
2158.69	3.30E-02
2159.05	3.30E-02
2159.41	3.30E-02
2159.77	3.30E-02
2160.13	3.30E-02
2160.49	3.30E-02
2160.85	3.30E-02
2161.21	3.30E-02
2161.57	3.30E-02
2161.93	3.30E-02
2162.29	3.30E-02
2162.65	3.30E-02
2163.01	3.30E-02
2163.37	3.30E-02
2163.73	3.30E-02
2164.09	3.30E-02
2164.45	3.30E-02
2164.81	3.30E-02
2165.17	3.30E-02
2165.53	3.30E-02
2165.89	3.30E-02
2166.25	3.30E-02
2166.61	3.30E-02
2166.97	3.30E-02
2167.33	3.30E-02
2167.69	3.30E-02
2168.05	3.30E-02
2168.41	3.30E-02
2168.77	3.30E-02
2169.13	3.30E-02
2169.49	3.31E-02
2169.85	3.31E-02
2170.21	3.31E-02
2170.57	3.31E-02
2170.93	3.31E-02
2171.29	3.31E-02
2171.65	3.31E-02
2172.01	3.31E-02
2172.37	3.31E-02
2172.73	3.31E-02
2173.09	3.31E-02
2173.45	3.31E-02
2173.81	3.31E-02
2174.17	3.31E-02
2174.53	3.31E-02
2174.89	3.31E-02
2175.25	3.31E-02
2175.61	3.31E-02
2175.97	3.31E-02
2176.33	3.31E-02
2176.69	3.31E-02
2177.05	3.31E-02
2177.41	3.31E-02
2177.77	3.31E-02
2178.13	3.31E-02
2178.49	3.31E-02
2178.85	3.31E-02
2179.21	3.31E-02
2179.57	3.31E-02
2179.93	3.31E-02
2180.29	3.31E-02
2180.65	3.31E-02
2181.01	3.31E-02
2181.37	3.31E-02
2181.73	3.31E-02
2182.09	3.31E-02
2182.45	3.31E-02
2182.81	3.31E-02
2183.17	3.31E-02
2183.53	3.31E-02
2183.89	3.32E-02
2184.25	3.32E-02
2184.61	3.32E-02
2184.97	3.32E-02
2185.33	3.32E-02
2185.69	3.32E-02
2186.05	3.32E-02
2186.41	3.32E-02
2186.77	3.32E-02
2187.13	3.32E-02
2187.49	3.32E-02
2187.85	3.32E-02
2188.21	3.32E-02
2188.57	3.32E-02
2188.93	3.32E-02
2189.29	3.32E-02
2189.65	3.32E-02
2190.01	3.32E-02
2190.37	3.32E-02
2190.73	3.32E-02
2191.09	3.32E-02
2191.45	3.32E-02
2191.81	3.32E-02
2192.17	3.32E-02
2192.53	3.32E-02
2192.89	3.32E-02
2193.25	3.32E-02
2193.61	3.32E-02
2193.97	3.32E-02
2194.33	3.33E-02
2194.69	3.33E-02
2195.05	3.33E-02
2195.41	3.33E-02
2195.77	3.33E-02
2196.13	3.33E-02
2196.49	3.33E-02
2196.85	3.33E-02
2197.21	3.33E-02
2197.57	3.33E-02
2197.93	3.33E-02
2198.29	3.33E-02
2198.65	3.33E-02
2199.01	3.33E-02
2199.37	3.33E-02
2199.73	3.33E-02
2200.09	3.33E-02
2200.45	3.33E-02
2200.81	3.33E-02
2201.17	3.33E-02
2201.53	3.33E-02
2201.89	3.33E-02
2202.25	3.33E-02
2202.61	3.34E-02
2202.97	3.34E-02
2203.33	3.34E-02
2203.69	3.34E-02
2204.05	3.34E-02
2204.41	3.34E-02
2204.77	3.34E-02
2205.13	3.34E-02
2205.49	3.34E-02
2205.85	3.34E-02
2206.21	3.34E-02
2206.57	3.34E-02
2206.93	3.34E-02
2207.29	3.34E-02
2207.65	3.34E-02
2208.01	3.34E-02
2208.37	3.34E-02
2208.73	3.34E-02
2209.09	3.34E-02
2209.45	3.34E-02
2209.81	3.35E-02
2210.17	3.35E-02
2210.53	3.35E-02
2210.89	3.35E-02
2211.25	3.35E-02
2211.61	3.35E-02
2211.97	3.35E-02
2212.33	3.35E-02
2212.69	3.35E-02
2213.05	3.35E-02
2213.41	3.35E-02
2213.77	3.35E-02
2214.13	3.35E-02
2214.49	3.35E-02
2214.85	3.35E-02
2215.21	3.35E-02
2215.57	3.35E-02
2215.93	3.35E-02
2216.29	3.36E-02
2216.65	3.36E-02
2217.01	3.36E-02
2217.37	3.36E-02
2217.73	3.36E-02
2218.09	3.36E-02
2218.45	3.36E-02
2218.81	3.36E-02
2219.17	3.36E-02
2219.53	3.36E-02
2219.89	3.36E-02
2220.25	3.36E-02
2220.61	3.36E-02
2220.97	3.36E-02
2221.33	3.36E-02
2221.69	3.36E-02
2222.05	3.37E-02
2222.41	3.37E-02
2222.77	3.37E-02
2223.13	3.37E-02
2223.49	3.37E-02
2223.85	3.37E-02
2224.21	3.37E-02
2224.57	3.37E-02
2224.93	3.37E-02
2225.29	3.37E-02
2225.65	3.37E-02
2226.01	3.37E-02
2226.37	3.37E-02
2226.73	3.37E-02
2227.09	3.37E-02
2227.45	3.38E-02
2227.81	3.38E-02
2228.17	3.38E-02
2228.53	3.38E-02
2228.89	3.38E-02
2229.25	3.38E-02
2229.61	3.38E-02
2229.97	3.38E-02
2230.33	3.38E-02
2230.69	3.38E-02
2231.05	3.38E-02
2231.41	3.38E-02
2231.77	3.38E-02
2232.13	3.38E-02
2232.49	3.39E-02
2232.85	3.39E-02
2233.21	3.39E-02
2233.57	3.39E-02
2233.93	3.39E-02
2234.29	3.39E-02
2234.65	3.39E-02
2235.01	3.39E-02
2235.37	3.39E-02
2235.73	3.39E-02
2236.09	3.39E-02
2236.45	3.39E-02
2236.81	3.39E-02
2237.17	3.40E-02
2237.53	3.40E-02
2237.89	3.40E-02
2238.25	3.40E-02
2238.61	3.40E-02
2238.97	3.40E-02
2239.33	3.40E-02
2239.69	3.40E-02
2240.05	3.40E-02
2240.41	3.40E-02
2240.77	3.40E-02
2241.13	3.40E-02
2241.49	3.40E-02
2241.85	3.41E-02
2242.21	3.41E-02
2242.57	3.41E-02
2242.93	3.41E-02
2243.29	3.41E-02
2243.65	3.41E-02
2244.01	3.41E-02
2244.37	3.41E-02
2244.73	3.41E-02
2245.09	3.41E-02
2245.45	3.41E-02
2245.81	3.41E-02
2246.17	3.42E-02
2246.53	3.42E-02
2246.89	3.42E-02
2247.25	3.42E-02
2247.61	3.42E-02
2247.97	3.42E-02
2248.33	3.42E-02
2248.69	3.42E-02
2249.05	3.42E-02
2249.41	3.42E-02
2249.77	3.42E-02
2250.14	3.43E-02
2250.5	3.43E-02
2250.86	3.43E-02
2251.22	3.43E-02
2251.58	3.43E-02
2251.94	3.43E-02
2252.3	3.43E-02
2252.66	3.43E-02
2253.02	3.43E-02
2253.38	3.43E-02
2253.74	3.43E-02
2254.1	3.44E-02
2254.46	3.44E-02
2254.82	3.44E-02
2255.18	3.44E-02
2255.54	3.44E-02
2255.9	3.44E-02
2256.26	3.44E-02
2256.62	3.44E-02
2256.98	3.44E-02
2257.34	3.44E-02
2257.7	3.44E-02
2258.06	3.45E-02
2258.42	3.45E-02
2258.78	3.45E-02
2259.14	3.45E-02
2259.5	3.45E-02
2259.86	3.45E-02
2260.22	3.45E-02
2260.58	3.45E-02
2260.94	3.45E-02
2261.3	3.45E-02
2261.66	3.46E-02
2262.02	3.46E-02
2262.38	3.46E-02
2262.74	3.46E-02
2263.1	3.46E-02
2263.46	3.46E-02
2263.82	3.46E-02
2264.18	3.46E-02
2264.54	3.46E-02
2264.9	3.46E-02
2265.26	3.47E-02
2265.62	3.47E-02
2265.98	3.47E-02
2266.34	3.47E-02
2266.7	3.47E-02
2267.06	3.47E-02
2267.42	3.47E-02
2267.78	3.47E-02
2268.14	3.47E-02
2268.5	3.47E-02
2268.86	3.48E-02
2269.22	3.48E-02
2269.58	3.48E-02
2269.94	3.48E-02
2270.3	3.48E-02
2270.66	3.48E-02
2271.02	3.48E-02
2271.38	3.48E-02
2271.74	3.48E-02
2272.1	3.49E-02
2272.46	3.49E-02
2272.82	3.49E-02
2273.18	3.49E-02
2273.54	3.49E-02
2273.9	3.49E-02
2274.26	3.49E-02
2274.62	3.49E-02
2274.98	3.49E-02
2275.34	3.50E-02
2275.7	3.50E-02
